,ensid,symbol
1623,ENSG00000167065,DUSP18
1624,ENSG00000167107,ACSF2
1625,ENSG00000167114,SLC27A4
1626,ENSG00000167123,CERCAM
1627,ENSG00000167130,DOLPP1
1628,ENSG00000167165,UGT1A6
1629,ENSG00000167186,COQ7
1630,ENSG00000167216,KATNAL2
1631,ENSG00000167258,CDK12
1632,ENSG00000167280,ENGASE
1633,ENSG00000167283,ATP5MG
1634,ENSG00000167306,MYO5B
1635,ENSG00000167315,ACAA2
1636,ENSG00000167325,RRM1
1637,ENSG00000167363,FN3K
1638,ENSG00000167393,PPP2R3B
1639,ENSG00000167468,GPX4
1640,ENSG00000167508,MVD
1641,ENSG00000167548,KMT2D
1642,ENSG00000167601,AXL
1643,ENSG00000167657,DAPK3
1644,ENSG00000167658,EEF2
1645,ENSG00000167699,GLOD4
1646,ENSG00000167703,SLC43A2
1647,ENSG00000167720,SRR
1648,ENSG00000167778,SPRYD3
1649,ENSG00000167792,NDUFV1
1650,ENSG00000167815,PRDX2
1651,ENSG00000167863,ATP5PD
1652,ENSG00000167889,MGAT5B
1653,ENSG00000167900,TK1
1654,ENSG00000167910,CYP7A1
1655,ENSG00000167969,ECI1
1656,ENSG00000167996,FTH1
1657,ENSG00000168000,BSCL2
1658,ENSG00000168002,POLR2G
1659,ENSG00000168003,SLC3A2
1660,ENSG00000168038,ULK4
1661,ENSG00000168067,MAP4K2
1662,ENSG00000168078,PBK
1663,ENSG00000168092,PAFAH1B2
1664,ENSG00000168237,GLYCTK
1665,ENSG00000168282,MGAT2
1666,ENSG00000168291,PDHB
1667,ENSG00000168306,ACOX2
1668,ENSG00000168350,DEGS2
1669,ENSG00000168393,DTYMK
1670,ENSG00000168404,MLKL
1671,ENSG00000168487,BMP1
1672,ENSG00000168495,POLR3D
1673,ENSG00000168522,FNTA
1674,ENSG00000168575,SLC20A2
1675,ENSG00000168653,NDUFS5
1676,ENSG00000168671,UGT3A2
1677,ENSG00000168679,SLC16A4
1678,ENSG00000168710,AHCYL1
1679,ENSG00000168765,GSTM4
1680,ENSG00000168781,PPIP5K1
1681,ENSG00000168827,GFM1
1682,ENSG00000168906,MAT2A
1683,ENSG00000168970,JMJD7-PLA2G4B
1684,ENSG00000169020,ATP5ME
1685,ENSG00000169021,UQCRFS1
1686,ENSG00000169032,MAP2K1
1687,ENSG00000169100,SLC25A6
1688,ENSG00000169105,CHST14
1689,ENSG00000169118,CSNK1G1
1690,ENSG00000169169,CPT1C
1691,ENSG00000169180,XPO6
1692,ENSG00000169239,CA5B
1693,ENSG00000169255,B3GALNT1
1694,ENSG00000169299,PGM2
1695,ENSG00000169359,SLC33A1
1696,ENSG00000169398,PTK2
1697,ENSG00000169410,PTPN9
1698,ENSG00000169660,HEXD
1699,ENSG00000169679,BUB1
1700,ENSG00000169692,AGPAT2
1701,ENSG00000169710,FASN
1702,ENSG00000169738,DCXR
1703,ENSG00000169764,UGP2
1704,ENSG00000169814,BTD
1705,ENSG00000169826,CSGALNACT2
1706,ENSG00000169919,GUSB
1707,ENSG00000169967,MAP3K2
1708,ENSG00000170004,CHD3
1709,ENSG00000170145,SIK2
1710,ENSG00000170191,NANP
1711,ENSG00000170222,ADPRM
1712,ENSG00000170231,FABP6
1713,ENSG00000170266,GLB1
1714,ENSG00000170312,CDK1
1715,ENSG00000170323,FABP4
1716,ENSG00000170340,B3GNT2
1717,ENSG00000170364,SETMAR
1718,ENSG00000170385,SLC30A1
1719,ENSG00000170390,DCLK2
1720,ENSG00000170445,HARS1
1721,ENSG00000170485,NPAS2
1722,ENSG00000170502,NUDT9
1723,ENSG00000170522,ELOVL6
1724,ENSG00000170525,PFKFB3
1725,ENSG00000170634,ACYP2
1726,ENSG00000170734,POLH
1727,ENSG00000170836,PPM1D
1728,ENSG00000170899,GSTA4
1729,ENSG00000170906,NDUFA3
1730,ENSG00000170961,HAS2
1731,ENSG00000171004,HS6ST2
1732,ENSG00000171097,KYAT1
1733,ENSG00000171100,MTM1
1734,ENSG00000171105,INSR
1735,ENSG00000171130,ATP6V0E2
1736,ENSG00000171132,PRKCE
1737,ENSG00000171155,C1GALT1C1
1738,ENSG00000171174,RBKS
1739,ENSG00000171234,UGT2B7
1740,ENSG00000171298,GAA
1741,ENSG00000171302,CANT1
1742,ENSG00000171307,ZDHHC16
1743,ENSG00000171310,CHST11
1744,ENSG00000171314,PGAM1
1745,ENSG00000171316,CHD7
1746,ENSG00000171320,ESCO2
1747,ENSG00000171453,POLR1C
1748,ENSG00000171503,ETFDH
1749,ENSG00000171608,PIK3CD
1750,ENSG00000171723,GPHN
1751,ENSG00000171766,GATM
1752,ENSG00000171793,CTPS1
1753,ENSG00000171848,RRM2
1754,ENSG00000171862,PTEN
1755,ENSG00000171903,CYP4F11
1756,ENSG00000171953,ATPAF2
1757,ENSG00000171954,CYP4F22
1758,ENSG00000172016,REG3A
1759,ENSG00000172053,QARS1
1760,ENSG00000172071,EIF2AK3
1761,ENSG00000172113,NME6
1762,ENSG00000172197,MBOAT1
1763,ENSG00000172269,DPAGT1
1764,ENSG00000172292,CERS6
1765,ENSG00000172296,SPTLC3
1766,ENSG00000172315,TP53RK
1767,ENSG00000172331,BPGM
1768,ENSG00000172339,ALG14
1769,ENSG00000172340,SUCLG2
1770,ENSG00000172345,STARD5
1771,ENSG00000172456,FGGY
1772,ENSG00000172482,AGXT
1773,ENSG00000172508,CARNS1
1774,ENSG00000172531,PPP1CA
1775,ENSG00000172613,RAD9A
1776,ENSG00000172728,FUT10
1777,ENSG00000172830,SSH3
1778,ENSG00000172831,CES2
1779,ENSG00000172840,PDP2
1780,ENSG00000172890,NADSYN1
1781,ENSG00000172893,DHCR7
1782,ENSG00000172939,OXSR1
1783,ENSG00000172954,LCLAT1
1784,ENSG00000173083,HPSE
1785,ENSG00000173085,COQ2
1786,ENSG00000173221,GLRX
1787,ENSG00000173281,PPP1R3B
1788,ENSG00000173327,MAP3K11
1789,ENSG00000173418,NAA20
1790,ENSG00000173482,PTPRM
1791,ENSG00000173517,PEAK1
1792,ENSG00000173540,GMPPB
1793,ENSG00000173575,CHD2
1794,ENSG00000173597,SULT1B1
1795,ENSG00000173598,NUDT4
1796,ENSG00000173599,PC
1797,ENSG00000173610,UGT2A1
1798,ENSG00000173614,NMNAT1
1799,ENSG00000173638,SLC19A1
1800,ENSG00000173660,UQCRH
1801,ENSG00000173846,PLK3
1802,ENSG00000174080,CTSF
1803,ENSG00000174165,ZDHHC24
1804,ENSG00000174227,PIGG
1805,ENSG00000174233,ADCY6
1806,ENSG00000174243,DDX23
1807,ENSG00000174327,SLC16A13
1808,ENSG00000174437,ATP2A2
1809,ENSG00000174607,UGT8
1810,ENSG00000174640,SLCO2A1
1811,ENSG00000174684,B4GAT1
1812,ENSG00000174886,NDUFA11
1813,ENSG00000174915,PTDSS2
1814,ENSG00000174953,DHX36
1815,ENSG00000175003,SLC22A1
1816,ENSG00000175040,CHST2
1817,ENSG00000175048,ZDHHC14
1818,ENSG00000175054,ATR
1819,ENSG00000175066,GK5
1820,ENSG00000175175,PPM1E
1821,ENSG00000175198,PCCA
1822,ENSG00000175215,CTDSP2
1823,ENSG00000175283,DOLK
1824,ENSG00000175354,PTPN2
1825,ENSG00000175445,LPL
1826,ENSG00000175482,POLD4
1827,ENSG00000175505,CLCF1
1828,ENSG00000175536,LIPT2
1829,ENSG00000175548,ALG10B
1830,ENSG00000175567,UCP2
1831,ENSG00000175592,FOSL1
1832,ENSG00000175634,RPS6KB2
1833,ENSG00000175711,B3GNTL1
1834,ENSG00000175893,ZDHHC21
1835,ENSG00000176020,AMIGO3
1836,ENSG00000176022,B3GALT6
1837,ENSG00000176095,IP6K1
1838,ENSG00000176105,YES1
1839,ENSG00000176170,SPHK1
1840,ENSG00000176340,COX8A
1841,ENSG00000176393,RNPEP
1842,ENSG00000176444,CLK2
1843,ENSG00000176454,LPCAT4
1844,ENSG00000176463,SLCO3A1
1845,ENSG00000176485,PLAAT3
1846,ENSG00000176597,B3GNT5
1847,ENSG00000176715,ACSF3
1848,ENSG00000176890,TYMS
1849,ENSG00000176974,SHMT1
1850,ENSG00000177054,ZDHHC13
1851,ENSG00000177084,POLE
1852,ENSG00000177156,TALDO1
1853,ENSG00000177169,ULK1
1854,ENSG00000177189,RPS6KA3
1855,ENSG00000177200,CHD9
1856,ENSG00000177239,MAN1B1
1857,ENSG00000177542,SLC25A22
1858,ENSG00000177628,GBA
1859,ENSG00000177646,ACAD9
1860,ENSG00000177666,PNPLA2
1861,ENSG00000177700,POLR2L
1862,ENSG00000178035,IMPDH2
1863,ENSG00000178105,DDX10
1864,ENSG00000178127,NDUFV2
1865,ENSG00000178234,GALNT11
1866,ENSG00000178445,GLDC
1867,ENSG00000178537,SLC25A20
1868,ENSG00000178607,ERN1
1869,ENSG00000178700,DHFR2
1870,ENSG00000178741,COX5A
1871,ENSG00000178802,MPI
1872,ENSG00000178921,PFAS
1873,ENSG00000178950,GAK
1874,ENSG00000178952,TUFM
1875,ENSG00000178999,AURKB
1876,ENSG00000179085,DPM3
1877,ENSG00000179091,CYC1
1878,ENSG00000179115,FARSA
1879,ENSG00000179163,FUCA1
1880,ENSG00000179295,PTPN11
1881,ENSG00000179335,CLK3
1882,ENSG00000179593,ALOX15B
1883,ENSG00000179598,PLD6
1884,ENSG00000179761,PIPOX
1885,ENSG00000179913,B3GNT3
1886,ENSG00000179958,DCTPP1
1887,ENSG00000180011,ZADH2
1888,ENSG00000180370,PAK2
1889,ENSG00000180432,CYP8B1
1890,ENSG00000180773,SLC36A4
1891,ENSG00000180776,ZDHHC20
1892,ENSG00000180817,PPA1
1893,ENSG00000180879,SSR4
1894,ENSG00000180953,ST20
1895,ENSG00000181019,NQO1
1896,ENSG00000181090,EHMT1
1897,ENSG00000181192,DHTKD1
1898,ENSG00000181222,POLR2A
1899,ENSG00000181523,SGSH
1900,ENSG00000181555,SETD2
1901,ENSG00000181789,COPG1
1902,ENSG00000181804,SLC9A9
1903,ENSG00000181830,SLC35C1
1904,ENSG00000181915,ADO
1905,ENSG00000182022,CHST15
1906,ENSG00000182054,IDH2
1907,ENSG00000182197,EXT1
1908,ENSG00000182199,SHMT2
1909,ENSG00000182224,CYB5D1
1910,ENSG00000182319,ENSG00000182319
1911,ENSG00000182541,LIMK2
1912,ENSG00000182551,ADI1
1913,ENSG00000182578,CSF1R
1914,ENSG00000182580,EPHB3
1915,ENSG00000182621,PLCB1
1916,ENSG00000182858,ALG12
1917,ENSG00000182890,GLUD2
1918,ENSG00000183010,PYCR1
1919,ENSG00000183044,ABAT
1920,ENSG00000183048,SLC25A10
1921,ENSG00000183049,CAMK1D
1922,ENSG00000183077,AFMID
1923,ENSG00000183207,RUVBL2
1924,ENSG00000183258,DDX41
1925,ENSG00000183648,NDUFB1
1926,ENSG00000183665,TRMT12
1927,ENSG00000183696,UPP1
1928,ENSG00000183735,TBK1
1929,ENSG00000183765,CHEK2
1930,ENSG00000183778,B3GALT5
1931,ENSG00000183828,NUDT14
1932,ENSG00000183943,PRKX
1933,ENSG00000183955,KMT5A
1934,ENSG00000184005,ST6GALNAC3
1935,ENSG00000184007,PTP4A2
1936,ENSG00000184076,UQCR10
1937,ENSG00000184154,LRRC51
1938,ENSG00000184203,PPP1R2
1939,ENSG00000184216,IRAK1
1940,ENSG00000184227,ACOT1
1941,ENSG00000184254,ALDH1A3
1942,ENSG00000184304,PRKD1
1943,ENSG00000184307,ZDHHC23
1944,ENSG00000184432,COPB2
1945,ENSG00000184470,TXNRD2
1946,ENSG00000184545,DUSP8
1947,ENSG00000184588,PDE4B
1948,ENSG00000184674,ENSG00000184674
1949,ENSG00000184752,NDUFA12
1950,ENSG00000184886,ENSG00000184886
1951,ENSG00000184983,NDUFA6
1952,ENSG00000185000,DGAT1
1953,ENSG00000185015,CA13
1954,ENSG00000185163,DDX51
1955,ENSG00000185324,CDK10
1956,ENSG00000185344,ATP6V0A2
1957,ENSG00000185386,MAPK11
1958,ENSG00000185418,TARS3
1959,ENSG00000185420,SMYD3
1960,ENSG00000185483,ROR1
1961,ENSG00000185532,PRKG1
1962,ENSG00000185808,PIGP
1963,ENSG00000185813,PCYT2
1964,ENSG00000185825,BCAP31
1965,ENSG00000185875,THNSL1
1966,ENSG00000185883,ATP6V0C
1967,ENSG00000185973,TMLHE
1968,ENSG00000186010,NDUFA13
1969,ENSG00000186104,CYP2R1
1970,ENSG00000186111,PIP5K1C
1971,ENSG00000186115,CYP4F2
1972,ENSG00000186141,POLR3C
1973,ENSG00000186153,WWOX
1974,ENSG00000186184,POLR1D
1975,ENSG00000186298,PPP1CC
1976,ENSG00000186529,CYP4F3
1977,ENSG00000186625,KATNA1
1978,ENSG00000186716,BCR
1979,ENSG00000186792,HYAL3
1980,ENSG00000186908,ZDHHC17
1981,ENSG00000187097,ENTPD5
1982,ENSG00000187134,AKR1C1
1983,ENSG00000187210,GCNT1
1984,ENSG00000187240,DYNC2H1
1985,ENSG00000187531,SIRT7
1986,ENSG00000187630,DHRS4L2
1987,ENSG00000187676,B3GLCT
1988,ENSG00000188130,MAPK12
1989,ENSG00000188191,PRKAR1B
1990,ENSG00000188342,GTF2F2
1991,ENSG00000188542,DUSP28
1992,ENSG00000188611,ASAH2
1993,ENSG00000188641,DPYD
1994,ENSG00000188676,IDO2
1995,ENSG00000188690,UROS
1996,ENSG00000188706,ZDHHC9
1997,ENSG00000189043,NDUFA4
1998,ENSG00000189221,MAOA
1999,ENSG00000196139,AKR1C3
2000,ENSG00000196177,ACADSB
2001,ENSG00000196305,IARS1
2002,ENSG00000196396,PTPN1
2003,ENSG00000196411,EPHB4
2004,ENSG00000196455,PIK3R4
2005,ENSG00000196511,TPK1
2006,ENSG00000196517,SLC6A9
2007,ENSG00000196547,MAN2A2
2008,ENSG00000196620,UGT2B15
2009,ENSG00000196743,GM2A
2010,ENSG00000196839,ADA
2011,ENSG00000196950,SLC39A10
2012,ENSG00000196968,FUT11
2013,ENSG00000197119,SLC25A29
2014,ENSG00000197121,PGAP1
2015,ENSG00000197122,SRC
2016,ENSG00000197142,ACSL5
2017,ENSG00000197208,SLC22A4
2018,ENSG00000197217,ENTPD4
2019,ENSG00000197296,FITM2
2020,ENSG00000197299,BLM
2021,ENSG00000197355,UAP1L1
2022,ENSG00000197375,SLC22A5
2023,ENSG00000197442,MAP3K5
2024,ENSG00000197448,GSTK1
2025,ENSG00000197496,SLC2A10
2026,ENSG00000197563,PIGN
2027,ENSG00000197580,BCO2
2028,ENSG00000197586,ENTPD6
2029,ENSG00000197594,ENPP1
2030,ENSG00000197601,FAR1
2031,ENSG00000197713,RPE
2032,ENSG00000197763,TXNRD3
2033,ENSG00000197858,GPAA1
2034,ENSG00000197888,UGT2B17
2035,ENSG00000197894,ADH5
2036,ENSG00000197959,DNM3
2037,ENSG00000197977,ELOVL2
2038,ENSG00000198001,IRAK4
2039,ENSG00000198108,CHSY3
2040,ENSG00000198130,HIBCH
2041,ENSG00000198162,MAN1A2
2042,ENSG00000198189,HSD17B11
2043,ENSG00000198203,SULT1C2
2044,ENSG00000198231,DDX42
2045,ENSG00000198276,UCKL1
2046,ENSG00000198355,PIM3
2047,ENSG00000198380,GFPT1
2048,ENSG00000198431,TXNRD1
2049,ENSG00000198488,B3GNT6
2050,ENSG00000198563,DDX39B
2051,ENSG00000198586,TLK1
2052,ENSG00000198610,AKR1C4
2053,ENSG00000198648,STK39
2054,ENSG00000198668,CALM1
2055,ENSG00000198682,PAPSS2
2056,ENSG00000198695,MT-ND6
2057,ENSG00000198712,MT-CO2
2058,ENSG00000198721,ECI2
2059,ENSG00000198727,MT-CYB
2060,ENSG00000198743,SLC5A3
2061,ENSG00000198752,CDC42BPB
2062,ENSG00000198753,PLXNB3
2063,ENSG00000198756,COLGALT2
2064,ENSG00000198763,MT-ND2
2065,ENSG00000198786,MT-ND5
2066,ENSG00000198804,MT-CO1
2067,ENSG00000198805,PNP
2068,ENSG00000198814,GK
2069,ENSG00000198825,INPP5F
2070,ENSG00000198840,MT-ND3
2071,ENSG00000198886,MT-ND4
2072,ENSG00000198888,MT-ND1
2073,ENSG00000198899,MT-ATP6
2074,ENSG00000198909,MAP3K3
2075,ENSG00000198910,L1CAM
2076,ENSG00000198931,APRT
2077,ENSG00000198938,MT-CO3
2078,ENSG00000198951,NAGA
2079,ENSG00000198964,SGMS1
2080,ENSG00000203797,DDO
2081,ENSG00000203805,PLPP4
2082,ENSG00000203857,HSD3B1
2083,ENSG00000203859,HSD3B2
2084,ENSG00000204084,INPP5B
2085,ENSG00000204160,ZDHHC18
2086,ENSG00000204217,BMPR2
2087,ENSG00000204310,AGPAT1
2088,ENSG00000204344,STK19
2089,ENSG00000204370,SDHD
2090,ENSG00000204371,EHMT2
2091,ENSG00000204386,NEU1
2092,ENSG00000204394,VARS1
2093,ENSG00000204435,CSNK2B
2094,ENSG00000204560,DHX16
2095,ENSG00000204580,DDR1
2096,ENSG00000205060,SLC35B4
2097,ENSG00000205268,PDE7A
2098,ENSG00000205309,NT5M
2099,ENSG00000205560,CPT1B
2100,ENSG00000205808,PLPP6
2101,ENSG00000206527,HACD2
2102,ENSG00000211448,DIO2
2103,ENSG00000211455,STK38L
2104,ENSG00000211456,SACM1L
2105,ENSG00000212907,MT-ND4L
2106,ENSG00000213024,NUP62
2107,ENSG00000213160,KLHL23
2108,ENSG00000213316,LTC4S
2109,ENSG00000213341,CHUK
2110,ENSG00000213366,GSTM2
2111,ENSG00000213398,LCAT
2112,ENSG00000213614,HEXA
2113,ENSG00000213619,NDUFS3
2114,ENSG00000213639,PPP1CB
2115,ENSG00000213648,SULT1A4
2116,ENSG00000213689,TREX1
2117,ENSG00000213759,UGT2B11
2118,ENSG00000213782,DDX47
2119,ENSG00000213920,MDP1
2120,ENSG00000213923,CSNK1E
2121,ENSG00000214013,GANC
2122,ENSG00000214160,ALG3
2123,ENSG00000214530,STARD10
2124,ENSG00000215301,DDX3X
2125,ENSG00000221823,PPP3R1
2126,ENSG00000221914,PPP2R2A
2127,ENSG00000221968,FADS3
2128,ENSG00000221988,PPT2
2129,ENSG00000223572,CKMT1A
2130,ENSG00000223802,CERS1
2131,ENSG00000225697,SLC26A6
2132,ENSG00000226784,PGAM4
2133,ENSG00000228716,DHFR
2134,ENSG00000228727,SAPCD1
2135,ENSG00000233276,GPX1
2136,ENSG00000235863,B3GALT4
2137,ENSG00000237172,B3GNT9
2138,ENSG00000239672,NME1
2139,ENSG00000239900,ADSL
2140,ENSG00000240224,ENSG00000240224
2141,ENSG00000240303,ACAD11
2142,ENSG00000240857,RDH14
2143,ENSG00000240891,PLCXD2
2144,ENSG00000241119,UGT1A9
2145,ENSG00000241258,CRCP
2146,ENSG00000241343,RPL36A
2147,ENSG00000241360,PDXP
2148,ENSG00000241468,ATP5MF
2149,ENSG00000241635,UGT1A1
2150,ENSG00000241837,ATP5PO
2151,ENSG00000241878,PISD
2152,ENSG00000241973,PI4KA
2153,ENSG00000242110,AMACR
2154,ENSG00000242366,UGT1A8
2155,ENSG00000242515,UGT1A10
2156,ENSG00000242612,DECR2
2157,ENSG00000243135,ENSG00000243135
2158,ENSG00000243477,NAA80
2159,ENSG00000243678,NME2
2160,ENSG00000244038,DDOST
2161,ENSG00000244122,UGT1A7
2162,ENSG00000244474,UGT1A4
2163,ENSG00000244486,SCARF2
2164,ENSG00000247077,PGAM5
2165,ENSG00000247626,MARS2
2166,ENSG00000248098,BCKDHA
2167,ENSG00000248333,CDK11B
2168,ENSG00000250506,CDK3
2169,ENSG00000250565,ATP6V1E2
2170,ENSG00000253710,ALG11
2171,ENSG00000253729,PRKDC
2172,ENSG00000254087,LYN
2173,ENSG00000254505,CHMP4A
2174,ENSG00000254685,FPGT
2175,ENSG00000256043,CTSO
2176,ENSG00000256269,HMBS
2177,ENSG00000256525,POLG2
2178,ENSG00000257365,FNTB
2179,ENSG00000257594,GALNT4
2180,ENSG00000258366,RTEL1
2181,ENSG00000259431,THTPA
2182,ENSG00000261052,SULT1A3
2183,ENSG00000086159,AQP6
2184,ENSG00000100170,SLC5A1
2185,ENSG00000103375,AQP8
2186,ENSG00000143595,AQP10
2187,ENSG00000161798,AQP5
2188,ENSG00000165269,AQP7
2189,ENSG00000165272,AQP3
2190,ENSG00000167580,AQP2
2191,ENSG00000171885,AQP4
2192,ENSG00000240583,AQP1
2193,ENSG00000104951,IL4I1
