,ensid,symbol
1621,ENSG00000155465,SLC7A7
1622,ENSG00000155561,NUP205
1623,ENSG00000155850,SLC26A2
1624,ENSG00000155893,PXYLP1
1625,ENSG00000155897,ADCY8
1626,ENSG00000156096,UGT2B4
1627,ENSG00000156110,ADK
1628,ENSG00000156136,DCK
1629,ENSG00000156219,ART3
1630,ENSG00000156345,CDK20
1631,ENSG00000156467,UQCRB
1632,ENSG00000156471,PTDSS1
1633,ENSG00000156475,PPP2R2B
1634,ENSG00000156508,EEF1A1
1635,ENSG00000156510,HKDC1
1636,ENSG00000156515,HK1
1637,ENSG00000156599,ZDHHC5
1638,ENSG00000156711,MAPK13
1639,ENSG00000156795,NTAQ1
1640,ENSG00000156802,ATAD2
1641,ENSG00000156873,PHKG2
1642,ENSG00000156958,GALK2
1643,ENSG00000156966,B3GNT7
1644,ENSG00000156970,BUB1B
1645,ENSG00000156973,PDE6D
1646,ENSG00000156976,EIF4A2
1647,ENSG00000157045,NTAN1
1648,ENSG00000157064,NMNAT2
1649,ENSG00000157103,SLC6A1
1650,ENSG00000157106,SMG1
1651,ENSG00000157184,CPT2
1652,ENSG00000157326,DHRS4
1653,ENSG00000157350,ST3GAL2
1654,ENSG00000157353,FCSK
1655,ENSG00000157404,KIT
1656,ENSG00000157426,AASDH
1657,ENSG00000157540,DYRK1A
1658,ENSG00000157593,SLC35B2
1659,ENSG00000157680,DGKI
1660,ENSG00000157764,BRAF
1661,ENSG00000157881,PANK4
1662,ENSG00000158006,PAFAH2
1663,ENSG00000158008,EXTL1
1664,ENSG00000158019,BABAM2
1665,ENSG00000158050,DUSP2
1666,ENSG00000158079,PTPDC1
1667,ENSG00000158089,GALNT14
1668,ENSG00000158104,HPD
1669,ENSG00000158161,EYA3
1670,ENSG00000158296,SLC13A3
1671,ENSG00000158467,AHCYL2
1672,ENSG00000158470,B4GALT5
1673,ENSG00000158623,COPG2
1674,ENSG00000158669,GPAT4
1675,ENSG00000158716,DUSP23
1676,ENSG00000158828,PINK1
1677,ENSG00000158850,B4GALT3
1678,ENSG00000158864,NDUFS2
1679,ENSG00000158865,SLC5A11
1680,ENSG00000159063,ALG8
1681,ENSG00000159082,SYNJ1
1682,ENSG00000159131,GART
1683,ENSG00000159199,ATP5MC1
1684,ENSG00000159228,CBR1
1685,ENSG00000159231,CBR3
1686,ENSG00000159267,HLCS
1687,ENSG00000159322,ADPGK
1688,ENSG00000159339,PADI4
1689,ENSG00000159399,HK2
1690,ENSG00000159423,ALDH4A1
1691,ENSG00000159433,STARD9
1692,ENSG00000159593,NAE1
1693,ENSG00000159692,CTBP1
1694,ENSG00000159714,ZDHHC1
1695,ENSG00000159720,ATP6V0D1
1696,ENSG00000159792,PSKH1
1697,ENSG00000159899,NPR2
1698,ENSG00000159921,GNE
1699,ENSG00000160075,SSU72
1700,ENSG00000160145,KALRN
1701,ENSG00000160179,ABCG1
1702,ENSG00000160190,SLC37A1
1703,ENSG00000160191,PDE9A
1704,ENSG00000160194,NDUFV3
1705,ENSG00000160200,CBS
1706,ENSG00000160209,PDXK
1707,ENSG00000160211,G6PD
1708,ENSG00000160216,AGPAT3
1709,ENSG00000160226,CFAP410
1710,ENSG00000160285,LSS
1711,ENSG00000160326,SLC2A6
1712,ENSG00000160408,ST6GALNAC6
1713,ENSG00000160439,RDH13
1714,ENSG00000160446,ZDHHC12
1715,ENSG00000160447,PKN3
1716,ENSG00000160469,BRSK1
1717,ENSG00000160539,PLPP7
1718,ENSG00000160551,TAOK1
1719,ENSG00000160584,SIK3
1720,ENSG00000160602,NEK8
1721,ENSG00000160688,FLAD1
1722,ENSG00000160752,FDPS
1723,ENSG00000160868,CYP3A4
1724,ENSG00000160882,CYP11B1
1725,ENSG00000160883,HK3
1726,ENSG00000160957,RECQL4
1727,ENSG00000161013,MGAT4B
1728,ENSG00000161217,PCYT1A
1729,ENSG00000161267,BDH1
1730,ENSG00000161281,COX7A1
1731,ENSG00000161326,ENSG00000161326
1732,ENSG00000161533,ACOX1
1733,ENSG00000161714,PLCD3
1734,ENSG00000161860,SYCE2
1735,ENSG00000161896,IP6K3
1736,ENSG00000161905,ALOX15
1737,ENSG00000161980,POLR3K
1738,ENSG00000162066,AMDHD2
1739,ENSG00000162104,ADCY9
1740,ENSG00000162139,NEU3
1741,ENSG00000162174,ASRGL1
1742,ENSG00000162302,RPS6KA4
1743,ENSG00000162368,CMPK1
1744,ENSG00000162396,PARS2
1745,ENSG00000162407,PLPP3
1746,ENSG00000162408,NOL9
1747,ENSG00000162409,PRKAA2
1748,ENSG00000162433,AK4
1749,ENSG00000162434,JAK1
1750,ENSG00000162482,AKR7A3
1751,ENSG00000162496,DHRS3
1752,ENSG00000162526,TSSK3
1753,ENSG00000162551,ALPL
1754,ENSG00000162630,B3GALT2
1755,ENSG00000162669,HFM1
1756,ENSG00000162688,AGL
1757,ENSG00000162694,EXTL2
1758,ENSG00000162733,DDR2
1759,ENSG00000162813,BPNT1
1760,ENSG00000162836,ACP6
1761,ENSG00000162882,HAAO
1762,ENSG00000162885,B3GALNT2
1763,ENSG00000162889,MAPKAPK2
1764,ENSG00000162999,DUSP19
1765,ENSG00000163002,NUP35
1766,ENSG00000163082,SGPP2
1767,ENSG00000163104,SMARCAD1
1768,ENSG00000163106,HPGDS
1769,ENSG00000163131,CTSS
1770,ENSG00000163161,ERCC3
1771,ENSG00000163214,DHX57
1772,ENSG00000163281,GNPDA2
1773,ENSG00000163344,PMVK
1774,ENSG00000163349,HIPK1
1775,ENSG00000163389,POGLUT1
1776,ENSG00000163393,SLC22A15
1777,ENSG00000163399,ATP1A1
1778,ENSG00000163406,SLC15A2
1779,ENSG00000163482,STK36
1780,ENSG00000163513,TGFBR2
1781,ENSG00000163521,GLB1L
1782,ENSG00000163527,STT3B
1783,ENSG00000163541,SUCLG1
1784,ENSG00000163558,PRKCI
1785,ENSG00000163586,FABP1
1786,ENSG00000163590,PPM1L
1787,ENSG00000163624,CDS1
1788,ENSG00000163629,PTPN13
1789,ENSG00000163644,PPM1K
1790,ENSG00000163655,GMPS
1791,ENSG00000163684,RPP14
1792,ENSG00000163686,ABHD6
1793,ENSG00000163719,MTMR14
1794,ENSG00000163738,MTHFD2L
1795,ENSG00000163754,GYG1
1796,ENSG00000163755,HPS3
1797,ENSG00000163785,RYK
1798,ENSG00000163788,SNRK
1799,ENSG00000163803,PLB1
1800,ENSG00000163812,ZDHHC3
1801,ENSG00000163864,NMNAT3
1802,ENSG00000163882,POLR2H
1803,ENSG00000163902,RPN1
1804,ENSG00000163931,TKT
1805,ENSG00000163932,PRKCD
1806,ENSG00000163959,SLC51A
1807,ENSG00000163964,PIGX
1808,ENSG00000164023,SGMS2
1809,ENSG00000164039,BDH2
1810,ENSG00000164068,RNF123
1811,ENSG00000164080,RAD54L2
1812,ENSG00000164086,DUSP7
1813,ENSG00000164088,PPM1M
1814,ENSG00000164089,ETNPPL
1815,ENSG00000164100,NDST3
1816,ENSG00000164116,GUCY1A1
1817,ENSG00000164120,HPGD
1818,ENSG00000164172,MOCS2
1819,ENSG00000164181,ELOVL7
1820,ENSG00000164211,STARD4
1821,ENSG00000164258,NDUFS4
1822,ENSG00000164303,ENPP6
1823,ENSG00000164329,TENT2
1824,ENSG00000164332,UBLCP1
1825,ENSG00000164347,GFM2
1826,ENSG00000164398,ACSL6
1827,ENSG00000164405,UQCRQ
1828,ENSG00000164414,SLC35A1
1829,ENSG00000164434,FABP7
1830,ENSG00000164494,PDSS2
1831,ENSG00000164535,DAGLB
1832,ENSG00000164543,STK17A
1833,ENSG00000164574,GALNT10
1834,ENSG00000164638,SLC29A4
1835,ENSG00000164687,FABP5
1836,ENSG00000164707,SLC13A4
1837,ENSG00000164708,PGAM2
1838,ENSG00000164715,LMTK2
1839,ENSG00000164733,CTSB
1840,ENSG00000164742,ADCY1
1841,ENSG00000164776,PHKG1
1842,ENSG00000164867,NOS3
1843,ENSG00000164885,CDK5
1844,ENSG00000164889,SLC4A2
1845,ENSG00000164896,FASTK
1846,ENSG00000164904,ALDH7A1
1847,ENSG00000164919,COX6C
1848,ENSG00000164951,PDP1
1849,ENSG00000165025,SYK
1850,ENSG00000165029,ABCA1
1851,ENSG00000165060,FXN
1852,ENSG00000165092,ALDH1A1
1853,ENSG00000165102,HGSNAT
1854,ENSG00000165140,FBP1
1855,ENSG00000165195,PIGA
1856,ENSG00000165238,WNK2
1857,ENSG00000165264,NDUFB6
1858,ENSG00000165272,AQP3
1859,ENSG00000165282,PIGO
1860,ENSG00000165392,WRN
1861,ENSG00000165434,PGM2L1
1862,ENSG00000165449,SLC16A9
1863,ENSG00000165458,INPPL1
1864,ENSG00000165609,NUDT5
1865,ENSG00000165629,ATP5F1C
1866,ENSG00000165646,SLC18A2
1867,ENSG00000165671,NSD1
1868,ENSG00000165672,PRDX3
1869,ENSG00000165688,PMPCA
1870,ENSG00000165695,AK8
1871,ENSG00000165704,HPRT1
1872,ENSG00000165731,RET
1873,ENSG00000165732,DDX21
1874,ENSG00000165752,STK32C
1875,ENSG00000165782,PIP4P1
1876,ENSG00000165996,HACD1
1877,ENSG00000166123,GPT2
1878,ENSG00000166136,NDUFB8
1879,ENSG00000166165,CKB
1880,ENSG00000166169,POLL
1881,ENSG00000166224,SGPL1
1882,ENSG00000166228,PCBD1
1883,ENSG00000166262,FAM227B
1884,ENSG00000166311,SMPD1
1885,ENSG00000166333,ILK
1886,ENSG00000166340,TPP1
1887,ENSG00000166377,ATP9B
1888,ENSG00000166411,IDH3A
1889,ENSG00000166428,PLD4
1890,ENSG00000166483,WEE1
1891,ENSG00000166484,MAPK7
1892,ENSG00000166501,PRKCB
1893,ENSG00000166507,NDST2
1894,ENSG00000166508,MCM7
1895,ENSG00000166548,TK2
1896,ENSG00000166562,SEC11C
1897,ENSG00000166741,NNMT
1898,ENSG00000166816,LDHD
1899,ENSG00000166819,PLIN1
1900,ENSG00000166821,PEX11A
1901,ENSG00000166825,ANPEP
1902,ENSG00000166833,NAV2
1903,ENSG00000166851,PLK1
1904,ENSG00000166908,PIP4K2C
1905,ENSG00000166986,MARS1
1906,ENSG00000167011,NAT16
1907,ENSG00000167065,DUSP18
1908,ENSG00000167103,PIP5KL1
1909,ENSG00000167107,ACSF2
1910,ENSG00000167114,SLC27A4
1911,ENSG00000167123,CERCAM
1912,ENSG00000167130,DOLPP1
1913,ENSG00000167165,UGT1A6
1914,ENSG00000167186,COQ7
1915,ENSG00000167216,KATNAL2
1916,ENSG00000167258,CDK12
1917,ENSG00000167261,DPEP2
1918,ENSG00000167280,ENGASE
1919,ENSG00000167283,ATP5MG
1920,ENSG00000167306,MYO5B
1921,ENSG00000167315,ACAA2
1922,ENSG00000167325,RRM1
1923,ENSG00000167363,FN3K
1924,ENSG00000167393,PPP2R3B
1925,ENSG00000167419,LPO
1926,ENSG00000167434,CA4
1927,ENSG00000167468,GPX4
1928,ENSG00000167508,MVD
1929,ENSG00000167548,KMT2D
1930,ENSG00000167588,GPD1
1931,ENSG00000167601,AXL
1932,ENSG00000167657,DAPK3
1933,ENSG00000167658,EEF2
1934,ENSG00000167676,PLIN4
1935,ENSG00000167699,GLOD4
1936,ENSG00000167701,GPT
1937,ENSG00000167703,SLC43A2
1938,ENSG00000167720,SRR
1939,ENSG00000167733,HSD11B1L
1940,ENSG00000167772,ANGPTL4
1941,ENSG00000267855,NDUFA7
1942,ENSG00000167778,SPRYD3
1943,ENSG00000167792,NDUFV1
1944,ENSG00000167815,PRDX2
1945,ENSG00000167863,ATP5PD
1946,ENSG00000167889,MGAT5B
1947,ENSG00000167900,TK1
1948,ENSG00000167910,CYP7A1
1949,ENSG00000167969,ECI1
1950,ENSG00000167996,FTH1
1951,ENSG00000168000,BSCL2
1952,ENSG00000168002,POLR2G
1953,ENSG00000168003,SLC3A2
1954,ENSG00000168032,ENTPD3
1955,ENSG00000168038,ULK4
1956,ENSG00000168067,MAP4K2
1957,ENSG00000168092,PAFAH1B2
1958,ENSG00000168237,GLYCTK
1959,ENSG00000168282,MGAT2
1960,ENSG00000168291,PDHB
1961,ENSG00000168306,ACOX2
1962,ENSG00000168350,DEGS2
1963,ENSG00000168393,DTYMK
1964,ENSG00000168404,MLKL
1965,ENSG00000168487,BMP1
1966,ENSG00000168495,POLR3D
1967,ENSG00000168522,FNTA
1968,ENSG00000168575,SLC20A2
1969,ENSG00000168653,NDUFS5
1970,ENSG00000168671,UGT3A2
1971,ENSG00000168679,SLC16A4
1972,ENSG00000168710,AHCYL1
1973,ENSG00000168748,CA7
1974,ENSG00000168765,GSTM4
1975,ENSG00000168781,PPIP5K1
1976,ENSG00000168827,GFM1
1977,ENSG00000168906,MAT2A
1978,ENSG00000168918,INPP5D
1979,ENSG00000168970,JMJD7-PLA2G4B
1980,ENSG00000169020,ATP5ME
1981,ENSG00000169021,UQCRFS1
1982,ENSG00000169032,MAP2K1
1983,ENSG00000169100,SLC25A6
1984,ENSG00000169105,CHST14
1985,ENSG00000169118,CSNK1G1
1986,ENSG00000169169,CPT1C
1987,ENSG00000169180,XPO6
1988,ENSG00000169239,CA5B
1989,ENSG00000169255,B3GALNT1
1990,ENSG00000169299,PGM2
1991,ENSG00000169302,STK32A
1992,ENSG00000169359,SLC33A1
1993,ENSG00000169398,PTK2
1994,ENSG00000169410,PTPN9
1995,ENSG00000169660,HEXD
1996,ENSG00000169692,AGPAT2
1997,ENSG00000169710,FASN
1998,ENSG00000169738,DCXR
1999,ENSG00000169764,UGP2
2000,ENSG00000169814,BTD
2001,ENSG00000169826,CSGALNACT2
2002,ENSG00000169919,GUSB
2003,ENSG00000169967,MAP3K2
2004,ENSG00000170004,CHD3
2005,ENSG00000170145,SIK2
2006,ENSG00000170191,NANP
2007,ENSG00000170222,ADPRM
2008,ENSG00000170231,FABP6
2009,ENSG00000170266,GLB1
2010,ENSG00000170271,FAXDC2
2011,ENSG00000170312,CDK1
2012,ENSG00000170324,FRMPD2
2013,ENSG00000170340,B3GNT2
2014,ENSG00000170364,SETMAR
2015,ENSG00000170385,SLC30A1
2016,ENSG00000170390,DCLK2
2017,ENSG00000170445,HARS1
2018,ENSG00000170485,NPAS2
2019,ENSG00000170502,NUDT9
2020,ENSG00000170522,ELOVL6
2021,ENSG00000170525,PFKFB3
2022,ENSG00000170634,ACYP2
2023,ENSG00000170734,POLH
2024,ENSG00000170786,SDR16C5
2025,ENSG00000170836,PPM1D
2026,ENSG00000170899,GSTA4
2027,ENSG00000170906,NDUFA3
2028,ENSG00000171004,HS6ST2
2029,ENSG00000171094,ALK
2030,ENSG00000171097,KYAT1
2031,ENSG00000171100,MTM1
2032,ENSG00000171105,INSR
2033,ENSG00000171130,ATP6V0E2
2034,ENSG00000171132,PRKCE
2035,ENSG00000171155,C1GALT1C1
2036,ENSG00000171174,RBKS
2037,ENSG00000171234,UGT2B7
2038,ENSG00000171298,GAA
2039,ENSG00000171302,CANT1
2040,ENSG00000171307,ZDHHC16
2041,ENSG00000171310,CHST11
2042,ENSG00000171314,PGAM1
2043,ENSG00000171316,CHD7
2044,ENSG00000171408,PDE7B
2045,ENSG00000171453,POLR1C
2046,ENSG00000171503,ETFDH
2047,ENSG00000171608,PIK3CD
2048,ENSG00000171723,GPHN
2049,ENSG00000171759,PAH
2050,ENSG00000171766,GATM
2051,ENSG00000171793,CTPS1
2052,ENSG00000171848,RRM2
2053,ENSG00000171862,PTEN
2054,ENSG00000171885,AQP4
2055,ENSG00000171903,CYP4F11
2056,ENSG00000171953,ATPAF2
2057,ENSG00000172053,QARS1
2058,ENSG00000172071,EIF2AK3
2059,ENSG00000172113,NME6
2060,ENSG00000172264,MACROD2
2061,ENSG00000172269,DPAGT1
2062,ENSG00000172292,CERS6
2063,ENSG00000172296,SPTLC3
2064,ENSG00000172315,TP53RK
2065,ENSG00000172318,B3GALT1
2066,ENSG00000172331,BPGM
2067,ENSG00000172339,ALG14
2068,ENSG00000172340,SUCLG2
2069,ENSG00000172345,STARD5
2070,ENSG00000172456,FGGY
2071,ENSG00000172461,FUT9
2072,ENSG00000172482,AGXT
2073,ENSG00000172508,CARNS1
2074,ENSG00000172531,PPP1CA
2075,ENSG00000172572,PDE3A
2076,ENSG00000172613,RAD9A
2077,ENSG00000172728,FUT10
2078,ENSG00000172782,FADS6
2079,ENSG00000172817,CYP7B1
2080,ENSG00000172830,SSH3
2081,ENSG00000172831,CES2
2082,ENSG00000172840,PDP2
2083,ENSG00000172890,NADSYN1
2084,ENSG00000172893,DHCR7
2085,ENSG00000172939,OXSR1
2086,ENSG00000172954,LCLAT1
2087,ENSG00000172987,HPSE2
2088,ENSG00000173083,HPSE
2089,ENSG00000173085,COQ2
2090,ENSG00000173175,ADCY5
2091,ENSG00000173221,GLRX
2092,ENSG00000173262,SLC2A14
2093,ENSG00000173281,PPP1R3B
2094,ENSG00000173327,MAP3K11
2095,ENSG00000173418,NAA20
2096,ENSG00000173482,PTPRM
2097,ENSG00000173517,PEAK1
2098,ENSG00000173540,GMPPB
2099,ENSG00000173575,CHD2
2100,ENSG00000173597,SULT1B1
2101,ENSG00000173598,NUDT4
2102,ENSG00000173599,PC
2103,ENSG00000173610,UGT2A1
2104,ENSG00000173614,NMNAT1
2105,ENSG00000173638,SLC19A1
2106,ENSG00000173660,UQCRH
2107,ENSG00000173846,PLK3
2108,ENSG00000174080,CTSF
2109,ENSG00000174165,ZDHHC24
2110,ENSG00000174227,PIGG
2111,ENSG00000174233,ADCY6
2112,ENSG00000174243,DDX23
2113,ENSG00000174473,GALNTL6
2114,ENSG00000174607,UGT8
2115,ENSG00000174640,SLCO2A1
2116,ENSG00000174669,SLC29A2
2117,ENSG00000174672,BRSK2
2118,ENSG00000174684,B4GAT1
2119,ENSG00000174886,NDUFA11
2120,ENSG00000174915,PTDSS2
2121,ENSG00000174951,FUT1
2122,ENSG00000174953,DHX36
2123,ENSG00000175003,SLC22A1
2124,ENSG00000175040,CHST2
2125,ENSG00000175048,ZDHHC14
2126,ENSG00000175054,ATR
2127,ENSG00000175066,GK5
2128,ENSG00000175175,PPM1E
2129,ENSG00000175198,PCCA
2130,ENSG00000175215,CTDSP2
2131,ENSG00000175229,GAL3ST3
2132,ENSG00000175264,CHST1
2133,ENSG00000175283,DOLK
2134,ENSG00000175354,PTPN2
2135,ENSG00000175445,LPL
2136,ENSG00000175482,POLD4
2137,ENSG00000175536,LIPT2
2138,ENSG00000175548,ALG10B
2139,ENSG00000175567,UCP2
2140,ENSG00000175634,RPS6KB2
2141,ENSG00000175711,B3GNTL1
2142,ENSG00000175893,ZDHHC21
2143,ENSG00000176020,AMIGO3
2144,ENSG00000176022,B3GALT6
2145,ENSG00000176095,IP6K1
2146,ENSG00000176105,YES1
2147,ENSG00000176153,GPX2
2148,ENSG00000176170,SPHK1
2149,ENSG00000176194,CIDEA
2150,ENSG00000176340,COX8A
2151,ENSG00000176383,B3GNT4
2152,ENSG00000176393,RNPEP
2153,ENSG00000176444,CLK2
2154,ENSG00000176454,LPCAT4
2155,ENSG00000176463,SLCO3A1
2156,ENSG00000176485,PLAAT3
2157,ENSG00000176597,B3GNT5
2158,ENSG00000176715,ACSF3
2159,ENSG00000176890,TYMS
2160,ENSG00000176920,FUT2
2161,ENSG00000176928,GCNT4
2162,ENSG00000176974,SHMT1
2163,ENSG00000177000,MTHFR
2164,ENSG00000177054,ZDHHC13
2165,ENSG00000177076,ACER2
2166,ENSG00000177084,POLE
2167,ENSG00000177108,ZDHHC22
2168,ENSG00000177156,TALDO1
2169,ENSG00000177169,ULK1
2170,ENSG00000177189,RPS6KA3
2171,ENSG00000177200,CHD9
2172,ENSG00000177239,MAN1B1
2173,ENSG00000177465,ACOT4
2174,ENSG00000177542,SLC25A22
2175,ENSG00000177628,GBA
2176,ENSG00000177646,ACAD9
2177,ENSG00000177666,PNPLA2
2178,ENSG00000177700,POLR2L
2179,ENSG00000178035,IMPDH2
2180,ENSG00000178105,DDX10
2181,ENSG00000178127,NDUFV2
2182,ENSG00000178234,GALNT11
2183,ENSG00000178445,GLDC
2184,ENSG00000178537,SLC25A20
2185,ENSG00000178538,CA8
2186,ENSG00000178568,ERBB4
2187,ENSG00000178607,ERN1
2188,ENSG00000178700,DHFR2
2189,ENSG00000178741,COX5A
2190,ENSG00000178773,CPNE7
2191,ENSG00000178802,MPI
2192,ENSG00000178814,OPLAH
2193,ENSG00000178921,PFAS
2194,ENSG00000178950,GAK
2195,ENSG00000178952,TUFM
2196,ENSG00000179085,DPM3
2197,ENSG00000179091,CYC1
2198,ENSG00000179115,FARSA
2199,ENSG00000179142,CYP11B2
2200,ENSG00000179163,FUCA1
2201,ENSG00000179295,PTPN11
2202,ENSG00000179335,CLK3
2203,ENSG00000179520,SLC17A8
2204,ENSG00000179593,ALOX15B
2205,ENSG00000179598,PLD6
2206,ENSG00000179761,PIPOX
2207,ENSG00000179913,B3GNT3
2208,ENSG00000179958,DCTPP1
2209,ENSG00000180011,ZADH2
2210,ENSG00000180370,PAK2
2211,ENSG00000180432,CYP8B1
2212,ENSG00000180773,SLC36A4
2213,ENSG00000180776,ZDHHC20
2214,ENSG00000180817,PPA1
2215,ENSG00000180879,SSR4
2216,ENSG00000180953,ST20
2217,ENSG00000181019,NQO1
2218,ENSG00000181045,SLC26A11
2219,ENSG00000181085,MAPK15
2220,ENSG00000181090,EHMT1
2221,ENSG00000181192,DHTKD1
2222,ENSG00000181222,POLR2A
2223,ENSG00000181409,AATK
2224,ENSG00000181523,SGSH
2225,ENSG00000181555,SETD2
2226,ENSG00000181652,ATG9B
2227,ENSG00000181789,COPG1
2228,ENSG00000181804,SLC9A9
2229,ENSG00000181830,SLC35C1
2230,ENSG00000181856,SLC2A4
2231,ENSG00000181915,ADO
2232,ENSG00000182022,CHST15
2233,ENSG00000182050,MGAT4C
2234,ENSG00000182054,IDH2
2235,ENSG00000182197,EXT1
2236,ENSG00000182199,SHMT2
2237,ENSG00000182272,B4GALNT4
2238,ENSG00000182319,ENSG00000182319
2239,ENSG00000182333,LIPF
2240,ENSG00000182511,FES
2241,ENSG00000182541,LIMK2
2242,ENSG00000182551,ADI1
2243,ENSG00000182578,CSF1R
2244,ENSG00000182580,EPHB3
2245,ENSG00000182601,HS3ST4
2246,ENSG00000182621,PLCB1
2247,ENSG00000182851,ENSG00000182851
2248,ENSG00000182858,ALG12
2249,ENSG00000182870,GALNT9
2250,ENSG00000182890,GLUD2
2251,ENSG00000182902,SLC25A18
2252,ENSG00000183010,PYCR1
2253,ENSG00000183044,ABAT
2254,ENSG00000183048,SLC25A10
2255,ENSG00000183049,CAMK1D
2256,ENSG00000183077,AFMID
2257,ENSG00000183196,CHST6
2258,ENSG00000183207,RUVBL2
2259,ENSG00000183258,DDX41
2260,ENSG00000183317,EPHA10
2261,ENSG00000183549,ACSM5
2262,ENSG00000183648,NDUFB1
2263,ENSG00000183665,TRMT12
2264,ENSG00000183696,UPP1
2265,ENSG00000183735,TBK1
2266,ENSG00000183765,CHEK2
2267,ENSG00000183778,B3GALT5
2268,ENSG00000183828,NUDT14
2269,ENSG00000183943,PRKX
2270,ENSG00000183955,KMT5A
2271,ENSG00000184005,ST6GALNAC3
2272,ENSG00000184007,PTP4A2
2273,ENSG00000184076,UQCR10
2274,ENSG00000184154,LRRC51
2275,ENSG00000184203,PPP1R2
2276,ENSG00000184216,IRAK1
2277,ENSG00000184227,ACOT1
2278,ENSG00000184254,ALDH1A3
2279,ENSG00000184304,PRKD1
2280,ENSG00000184307,ZDHHC23
2281,ENSG00000184343,SRPK3
2282,ENSG00000184381,PLA2G6
2283,ENSG00000184432,COPB2
2284,ENSG00000184470,TXNRD2
2285,ENSG00000184489,PTP4A3
2286,ENSG00000184545,DUSP8
2287,ENSG00000184588,PDE4B
2288,ENSG00000184674,ENSG00000184674
2289,ENSG00000184752,NDUFA12
2290,ENSG00000184886,ENSG00000184886
2291,ENSG00000184983,NDUFA6
2292,ENSG00000185000,DGAT1
2293,ENSG00000185015,CA13
2294,ENSG00000185100,ADSS1
2295,ENSG00000185133,INPP5J
2296,ENSG00000185163,DDX51
2297,ENSG00000185274,GALNT17
2298,ENSG00000185324,CDK10
2299,ENSG00000185344,ATP6V0A2
2300,ENSG00000185352,HS6ST3
2301,ENSG00000185386,MAPK11
2302,ENSG00000185418,TARS3
2303,ENSG00000185420,SMYD3
2304,ENSG00000185532,PRKG1
2305,ENSG00000185615,PDIA2
2306,ENSG00000185633,NDUFA4L2
2307,ENSG00000185808,PIGP
2308,ENSG00000185813,PCYT2
2309,ENSG00000185825,BCAP31
2310,ENSG00000185875,THNSL1
2311,ENSG00000185883,ATP6V0C
2312,ENSG00000185973,TMLHE
2313,ENSG00000186010,NDUFA13
2314,ENSG00000186104,CYP2R1
2315,ENSG00000186111,PIP5K1C
2316,ENSG00000186141,POLR3C
2317,ENSG00000186153,WWOX
2318,ENSG00000186184,POLR1D
2319,ENSG00000186204,CYP4F12
2320,ENSG00000186281,GPAT2
2321,ENSG00000186298,PPP1CC
2322,ENSG00000186377,CYP4X1
2323,ENSG00000186529,CYP4F3
2324,ENSG00000186625,KATNA1
2325,ENSG00000186642,PDE2A
2326,ENSG00000186716,BCR
2327,ENSG00000186792,HYAL3
2328,ENSG00000186908,ZDHHC17
2329,ENSG00000187091,PLCD1
2330,ENSG00000187097,ENTPD5
2331,ENSG00000187134,AKR1C1
2332,ENSG00000187210,GCNT1
2333,ENSG00000187240,DYNC2H1
2334,ENSG00000187531,SIRT7
2335,ENSG00000187630,DHRS4L2
2336,ENSG00000187676,B3GLCT
2337,ENSG00000188130,MAPK12
2338,ENSG00000188191,PRKAR1B
2339,ENSG00000188322,SBK1
2340,ENSG00000188342,GTF2F2
2341,ENSG00000188542,DUSP28
2342,ENSG00000188611,ASAH2
2343,ENSG00000188641,DPYD
2344,ENSG00000188676,IDO2
2345,ENSG00000188690,UROS
2346,ENSG00000188706,ZDHHC9
2347,ENSG00000188818,ZDHHC11
2348,ENSG00000188906,LRRK2
2349,ENSG00000188921,HACD4
2350,ENSG00000189043,NDUFA4
2351,ENSG00000189221,MAOA
2352,ENSG00000189366,ALG1L
2353,ENSG00000196090,PTPRT
2354,ENSG00000196139,AKR1C3
2355,ENSG00000196177,ACADSB
2356,ENSG00000196305,IARS1
2357,ENSG00000196368,NUDT11
2358,ENSG00000196396,PTPN1
2359,ENSG00000196411,EPHB4
2360,ENSG00000196455,PIK3R4
2361,ENSG00000196502,SULT1A1
2362,ENSG00000196511,TPK1
2363,ENSG00000196517,SLC6A9
2364,ENSG00000196547,MAN2A2
2365,ENSG00000196620,UGT2B15
2366,ENSG00000196632,WNK3
2367,ENSG00000196730,DAPK1
2368,ENSG00000196743,GM2A
2369,ENSG00000196839,ADA
2370,ENSG00000196950,SLC39A10
2371,ENSG00000196968,FUT11
2372,ENSG00000197093,GAL3ST4
2373,ENSG00000197119,SLC25A29
2374,ENSG00000197121,PGAP1
2375,ENSG00000197122,SRC
2376,ENSG00000197142,ACSL5
2377,ENSG00000197208,SLC22A4
2378,ENSG00000197217,ENTPD4
2379,ENSG00000197296,FITM2
2380,ENSG00000197299,BLM
2381,ENSG00000197355,UAP1L1
2382,ENSG00000197375,SLC22A5
2383,ENSG00000197406,DIO3
2384,ENSG00000197442,MAP3K5
2385,ENSG00000197444,OGDHL
2386,ENSG00000197448,GSTK1
2387,ENSG00000197496,SLC2A10
2388,ENSG00000197563,PIGN
2389,ENSG00000197586,ENTPD6
2390,ENSG00000197601,FAR1
2391,ENSG00000197713,RPE
2392,ENSG00000197763,TXNRD3
2393,ENSG00000197858,GPAA1
2394,ENSG00000197888,UGT2B17
2395,ENSG00000197894,ADH5
2396,ENSG00000197943,PLCG2
2397,ENSG00000197959,DNM3
